title,brandId,brandName,image,inStock,isAD,itemId,location,mainSellerId,nid,price,priceShow,productUrl,promotionId,restrictedAge,review,sellerId,sellerName,sku,skuId,tItemType
Multicolour Digital Printed Exclusive Design12 Hand Cotton Saree With Out Blouse Peach Saree For Women - Sharee For Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/b206e3b568801bb12e3ff2edef540d1b.jpg,True,0,183474471,Bangladesh,,183474471,580,৳ 580,//www.daraz.com.bd/products/multicolour-digital-printed-exclusive-design12-hand-cotton-saree-with-out-blouse-peach-saree-for-women-sharee-for-women-from-tangail-i183474471-s1127815336.html?search=1,null,0,30,700506384152,Tangail Tant Saree (TAN),183474471_BD,1127815336,nt_product
Unstitched Printed Lawn boutiqcs latest designed purnima Cotton Three Piece For Women,121166651,hamim fashion,https://static-01.daraz.com.bd/p/9e39999bc1d82fb7078de909147c88bd.jpg,True,0,167792915,Bangladesh,,167792915,599.00,৳ 599,//www.daraz.com.bd/products/unstitched-printed-lawn-boutiqcs-latest-designed-purnima-cotton-three-piece-for-women-i167792915-s1314336406.html?search=1,null,0,2,700507851038,HAMIM FASHION,167792915_BD,1314336406,nt_product
Unstitched Printed Lawn boutiqcs latest designd purnima Cotton Three Piece For Women Stylish Salwar Kameez 3pcs purple color - Salwar Kameez,121166651,hamim fashion,https://static-01.daraz.com.bd/p/5d5d8e7c06294fa1f76c775c62fe079a.jpg,True,0,167778883,Bangladesh,,167778883,599.00,৳ 599,//www.daraz.com.bd/products/unstitched-printed-lawn-boutiqcs-latest-designd-purnima-cotton-three-piece-for-women-stylish-salwar-kameez-3pcs-purple-color-salwar-kameez-i167778883-s1156189383.html?search=1,null,0,8,700507851038,HAMIM FASHION,167778883_BD,1156189383,nt_product
Full Embroidery Jorjet 4 piece for girls Unstitched,39704,No Brand,https://static-01.daraz.com.bd/p/a0419f9a750e6ad36f11cd32c2ce6a53.jpg,True,0,259682914,Bangladesh,,259682914,650.00,৳ 650,//www.daraz.com.bd/products/4-i259682914-s1213883082.html?search=1,null,0,1,700508550369,Queenly demand,259682914_BD,1213883082,nt_product
IELGY fashion dress loose waist contrast color stitching casual dress ladies long skirt,123818419,IELGY,https://static-01.daraz.com.bd/p/52d512d45e110d77253a4c80430af561.jpg,True,0,184795217,China,,184795217,1450.00,"৳ 1,450",//www.daraz.com.bd/products/ielgy-i184795217-s1129984781.html?search=1,null,0,7,700508496307,IELGY,184795217_BD,1129984781,nt_product
Multicolour Halfsilk Saree with Running for Women (from Tangail),123450273,Usha Fashion,https://static-01.daraz.com.bd/p/91bafbaee3c563ff6a5d4c620a9f1ae2.jpg,True,0,157154913,Bangladesh,,157154913,799.00,৳ 799,//www.daraz.com.bd/products/multicolour-halfsilk-saree-with-running-for-women-from-tangail-i157154913-s1087410291.html?search=1,null,0,164,700507350116,Usha Fashion,157154913_BD,1087410291,nt_product
Ladies long T shirt,157881,Legacy Boutiques,https://static-01.daraz.com.bd/p/3f232a3053a738edaff0996c830edd90.jpg,True,0,181115721,Bangladesh,,181115721,280,৳ 280,//www.daraz.com.bd/products/-i181115721-s1122637558.html?search=1,null,0,9,4410,Legacy Boutiques,181115721_BD,1122637558,nt_product
Womens Crew Neck Full Sleeve Multicolor Cotton T shirt for ladies from levin - T Shirt For Women,45244,Levin,https://static-01.daraz.com.bd/p/43f67514aaf6e7e3a170b62564ad433a.jpg,True,0,235792981,Bangladesh,,235792981,249,৳ 249,//www.daraz.com.bd/products/womens-crew-neck-full-sleeve-multicolor-cotton-t-shirt-for-ladies-from-levin-t-shirt-for-women-i235792981-s1179128333.html?search=1,null,0,14,700508265735,Levin Mall,235792981_BD,1179128333,nt_product
Multicolor Half Silk Saree with Running Blouse Piece for Women,121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/d85c7e8652d9190b07fe59a4635a214d.jpg,True,0,130384004,Bangladesh,,130384004,1299.00,"৳ 1,299",//www.daraz.com.bd/products/multicolor-half-silk-saree-with-running-blouse-piece-for-women-i130384004-s1050252279.html?search=1,null,0,8,1036586,MONI TRADERS (TAN),130384004_BD,1050252279,nt_product
Light Yellow  & Golden Combanation Color 12 Hat Half Silk  Saree For Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/9157d5f78ef38827ead2b5ba66dfaa64.jpg,True,0,216656929,Bangladesh,,216656929,320.00,৳ 320,//www.daraz.com.bd/products/light-yellow-golden-combanation-color-12-hat-half-silk-saree-for-women-from-tangail-i216656929-s1164883239.html?search=1,null,0,5,700506384152,Tangail Tant Saree (TAN),216656929_BD,1164883239,nt_product
Premium Quality Printed Three Piece for Women Unstiched Skin Print 3 Piece New Gorgeous Unstitched Cotton Salwar Kameez,121166651,hamim fashion,https://static-01.daraz.com.bd/p/f2448a0427efe782dc8d4a35fae35637.jpg,True,0,157674267,Bangladesh,,157674267,599.00,৳ 599,//www.daraz.com.bd/products/3-i157674267-s1167380093.html?search=1,null,0,5,700507851038,HAMIM FASHION,157674267_BD,1167380093,nt_product
Ladies long T shirt,157881,Legacy Boutiques,https://static-01.daraz.com.bd/p/9e31fe149c078eb4bfc8c1a96a0b2f0f.jpg,True,0,181116871,Bangladesh,,181116871,270,৳ 270,//www.daraz.com.bd/products/-i181116871-s1122651149.html?search=1,null,0,11,4410,Legacy Boutiques,181116871_BD,1122651149,nt_product
Silk Shalwar Kameez For Women,121166651,hamim fashion,https://static-01.daraz.com.bd/p/a8cf99d098721f0313b5a824915a31e5.jpg,True,0,167022354,Bangladesh,,167022354,449.00,৳ 449,//www.daraz.com.bd/products/silk-shalwar-kameez-for-women-i167022354-s1100642940.html?search=1,null,0,5,700507851038,HAMIM FASHION,167022354_BD,1100642940,nt_product
Cream Georgette Semi Stitched Anarkali for Women,200149,Ahelia,https://static-01.daraz.com.bd/p/49bca770895ae53dc9d8ed2e13842364.jpg,True,0,112312675,Bangladesh,,112312675,1899,"৳ 1,899",//www.daraz.com.bd/products/-i112312675-s1029206046.html?search=1,null,0,1,1020485,Ahelia,112312675_BD,1029206046,nt_product
IELGY Ins rainbow striped short-sleeved T-shirt female,123818419,IELGY,https://static-01.daraz.com.bd/p/5a984ea27cef31279814b662f0ae79ee.jpg,True,0,184795784,China,,184795784,730.00,৳ 730,//www.daraz.com.bd/products/ielgy-ins-i184795784-s1130006636.html?search=1,null,0,2,700508496307,IELGY,184795784_BD,1130006636,nt_product
Fabrilife Woman Premium Trouser  Seattle,123289466,Fabrilife,https://static-01.daraz.com.bd/p/203630cb32a966f65dab715020d43143.jpg,True,0,232700198,Bangladesh,,232700198,595.00,৳ 595,//www.daraz.com.bd/products/fabrilife-woman-premium-trouser-seattle-i232700198-s1175494271.html?search=1,null,0,15,700505718006,Fabrilife,232700198_BD,1175494271,nt_product
Japani Silk Shalwer Kameez For Women 3 Piece Afsan Screen Print,121166651,hamim fashion,https://static-01.daraz.com.bd/p/4fea57810e9935fcba306ce0bd41d8ac.jpg,True,0,165926681,Bangladesh,,165926681,449.00,৳ 449,//www.daraz.com.bd/products/3-i165926681-s1099442287.html?search=1,null,0,7,700507851038,HAMIM FASHION,165926681_BD,1099442287,nt_product
All Body Work Katan silk 12 Hand Saree  for Women,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/b097726050a5de8e7ea6bf424d668325.jpg,True,0,223284470,Bangladesh,,223284470,1130,"৳ 1,130",//www.daraz.com.bd/products/12-i223284470-s1169400016.html?search=1,null,0,30,700506384152,Tangail Tant Saree (TAN),223284470_BD,1169400016,nt_product
Silk Shalwar Kameez For Women,121166651,hamim fashion,https://static-01.daraz.com.bd/p/0f074c3ae960c6136d61551ec71d7794.jpg,True,0,157946799,Bangladesh,,157946799,449.00,৳ 449,//www.daraz.com.bd/products/silk-shalwar-kameez-for-women-i157946799-s1089078911.html?search=1,null,0,47,700507851038,HAMIM FASHION,157946799_BD,1089078911,nt_product
Unstitched Printed Kashmiri Afsan Cotton Latest Designd Three Piece For Women,121166651,hamim fashion,https://static-01.daraz.com.bd/p/c113633ffc413eec1a3421ea6ddb53a0.jpg,True,0,168300783,Bangladesh,,168300783,599.00,৳ 599,//www.daraz.com.bd/products/unstitched-printed-kashmiri-afsan-cotton-latest-designd-three-piece-for-women-i168300783-s1102310930.html?search=1,null,0,4,700507851038,HAMIM FASHION,168300783_BD,1102310930,nt_product
Black Women's Full Sleeves Hoodies-2683H,199924,Stone Rose,https://static-01.daraz.com.bd/p/914f3b98b7b68c444479865d350c71be.jpg,True,0,154268552,Bangladesh,,154268552,499.00,৳ 499,//www.daraz.com.bd/products/black-womens-full-sleeves-hoodies-2683h-i154268552-s1083344363.html?search=1,null,0,29,1007149,Stone Rose,154268552_BD,1083344363,nt_product
Japani silk Afsan Screen Print Shalwer Kameez 3 Piece,121166651,hamim fashion,https://static-01.daraz.com.bd/p/ccfa34273556fe30e1d96b8454509d11.jpg,True,0,157948654,Bangladesh,,157948654,449.00,৳ 449,//www.daraz.com.bd/products/japani-silk-afsan-screen-print-shalwer-kameez-3-piece-i157948654-s1089088321.html?search=1,null,0,10,700507851038,HAMIM FASHION,157948654_BD,1089088321,nt_product
Bin Saeed Two piece Kurti for girls. Bin Saeed Kurti With Salwar for girls,124372695,Queenly demand,https://static-01.daraz.com.bd/p/10210b410a04ca85d6c8d9531950fca7.jpg,True,0,233187513,Bangladesh,,233187513,1125,"৳ 1,125",//www.daraz.com.bd/products/saeed-i233187513-s1175893386.html?search=1,null,0,52,700508550369,Queenly demand,233187513_BD,1175893386,nt_product
Blue  Color  Half Silk Saree For Baby Girl (Waist To Feet : 33Inch Long) - Sharee For Women,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/07826aff2e4f60a5a6ed4f4cc91c4f38.jpg,True,0,216687422,Bangladesh,,216687422,390,৳ 390,//www.daraz.com.bd/products/blue-color-half-silk-saree-for-baby-girl-waist-to-feet-33inch-long-sharee-for-women-i216687422-s1164891730.html?search=1,null,0,2,700506384152,Tangail Tant Saree (TAN),216687422_BD,1164891730,nt_product
Women Long Sleeve T-shirt- 14583T,199924,Stone Rose,https://static-01.daraz.com.bd/p/0827fbd6e76d60badb718c4dc04ecd19.jpg,True,0,207941589,Bangladesh,,207941589,269.00,৳ 269,//www.daraz.com.bd/products/14583t-i207941589-s1157973556.html?search=1,null,0,1,1007149,Stone Rose,207941589_BD,1157973556,nt_product
Japanese Silk Shalwer Kameez For Women Three Piece,121166651,hamim fashion,https://static-01.daraz.com.bd/p/122efa8537faf2dd30e39edd1aa0723d.jpg,True,0,157896740,Bangladesh,,157896740,449.00,৳ 449,//www.daraz.com.bd/products/japanese-silk-shalwer-kameez-for-women-three-piece-i157896740-s1088998812.html?search=1,null,0,12,700507851038,HAMIM FASHION,157896740_BD,1088998812,nt_product
Blue Color Check Exclusive Half Silk 12 Hand Saree for Women From Tangail Tant Saree Store - Sharee For Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/068da5b9836dafcab49bb7029e6f6bfe.jpg,True,0,167302977,Bangladesh,,167302977,450.00,৳ 450,//www.daraz.com.bd/products/12-i167302977-s1101014251.html?search=1,null,0,17,700506384152,Tangail Tant Saree (TAN),167302977_BD,1101014251,nt_product
IELGY loose wild daisy printed short-sleeved T-shirt women,123818419,IELGY,https://static-01.daraz.com.bd/p/ece5d145949e2af8d5668d4ab704d5a6.jpg,True,0,184827043,China,,184827043,730.00,৳ 730,//www.daraz.com.bd/products/ielgy-i184827043-s1130043890.html?search=1,null,0,3,700508496307,IELGY,184827043_BD,1130043890,nt_product
Orbit Rajpori Cotton Unstitch Salwar Kameez Dupatta - 3 Piece,123563256,ORBIT TEX,https://static-01.daraz.com.bd/p/f88611f704162d8f91879198200d5e16.jpg,True,0,221877219,Bangladesh,,221877219,650.00,৳ 650,//www.daraz.com.bd/products/3-i221877219-s1168473219.html?search=1,null,0,20,700508001139,Orbit Processing Mills Pvt. Ltd.,221877219_BD,1168473219,nt_product
Maroon Georgette Embroidery Semi Stitched Party Wear / Bridal suits Dress for Women,200149,Ahelia,https://static-01.daraz.com.bd/p/3afe9b5b1aeb0e5cdc1e3b480a4d2c86.jpg,True,0,112302915,Bangladesh,,112302915,1877,"৳ 1,877",//www.daraz.com.bd/products/-i112302915-s1029188888.html?search=1,null,0,19,1020485,Ahelia,112302915_BD,1029188888,nt_product
Premium Quality Unstitched Cotton Three Piece for Women Screen Printed Shalwar Kameez Orna 3pcs Stylish Fabric,121166651,hamim fashion,https://static-01.daraz.com.bd/p/mdc/a76e0687c1214bcff7e9fc87352d4dc1.jpg,True,0,161322147,Bangladesh,,161322147,525.00,৳ 525,//www.daraz.com.bd/products/3-i161322147-s1093292768.html?search=1,null,0,75,700507851038,HAMIM FASHION,161322147_BD,1093292768,nt_product
IELGY Korean style loose wide-leg jeans casual long pants,123818419,IELGY,https://static-01.daraz.com.bd/p/3bd88aebeb95c2c8a12400ba43c2aca4.jpg,True,0,184826135,China,,184826135,1580.00,"৳ 1,580",//www.daraz.com.bd/products/ielgy-korean-style-loose-wide-leg-jeans-casual-long-pants-i184826135-s1130055419.html?search=1,null,0,14,700508496307,IELGY,184826135_BD,1130055419,nt_product
Orbit Rajpori Cotton Unstitch Salwar Kameez Dupatta - 3 Piece,123563256,ORBIT TEX,https://static-01.daraz.com.bd/p/aa05da61685f25c1dcbd6247f2d80fb8.jpg,True,0,296794574,Bangladesh,,296794574,650.00,৳ 650,//www.daraz.com.bd/products/3-i296794574-s1313326311.html?search=1,null,0,0,700508001139,Orbit Processing Mills Pvt. Ltd.,296794574_BD,1313326311,nt_product
IELGY long-sleeved high-waist square neck chiffon shirt women,123818419,IELGY,https://static-01.daraz.com.bd/p/84db5f0b397bb19af01950ca40159bce.jpg,True,0,184830204,China,,184830204,760.00,৳ 760,//www.daraz.com.bd/products/ielgy-long-sleeved-high-waist-retro-waisted-flower-square-neck-chiffon-shirt-women-i184830204-s1130071191.html?search=1,null,0,56,700508496307,IELGY,184830204_BD,1130071191,nt_product
Full Embroidery Jorjet 4 piece for girls Unstitched,39704,No Brand,https://static-01.daraz.com.bd/p/fff63aa361cc6571011b5a044aca94ec.jpg,True,0,274041897,Bangladesh,,274041897,620,৳ 620,//www.daraz.com.bd/products/4-i274041897-s1249033868.html?search=1,null,0,1,700508550369,Queenly demand,274041897_BD,1249033868,nt_product
Semi Stitched Georgette embroidery work Free Size Designer -salwar kamiz for woman,200149,Ahelia,https://static-01.daraz.com.bd/p/e356772a99d910999973c37015358cd6.jpg,True,0,232998891,Bangladesh,,232998891,2277.00,"৳ 2,277",//www.daraz.com.bd/products/-i232998891-s1311911450.html?search=1,null,0,1,1020485,Ahelia,232998891_BD,1311911450,nt_product
Ladies Long T-shirt,157881,Legacy Boutiques,https://static-01.daraz.com.bd/p/b1dd2b26e45e6c883756d2d1d502dec0.jpg,True,0,148832911,Bangladesh,,148832911,280,৳ 280,//www.daraz.com.bd/products/-i148832911-s1075024690.html?search=1,null,0,3,4410,Legacy Boutiques,148832911_BD,1075024690,nt_product
Multicolor Half Silk Saree with Blouse Piece for Women (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/165b429c49b7c03b9c52232b9b72d9f6.jpg,True,0,126868555,Bangladesh,,126868555,899.00,৳ 899,//www.daraz.com.bd/products/multicolor-half-silk-saree-with-blouse-piece-for-women-from-tangail-i126868555-s1046919002.html?search=1,null,0,1,1036586,MONI TRADERS (TAN),126868555_BD,1046919002,nt_product
Cotton Premium Ankle Socks for Women by MB Hosiery,156202,MB HOSIERY,https://static-01.daraz.com.bd/p/74773f6bd6d181f2ddcbaa9c06a44bcc.jpg,True,0,105548060,Bangladesh,,105548060,149.00,৳ 149,//www.daraz.com.bd/products/mb-hosiery-i105548060-s1020394898.html?search=1,null,0,2,2747,MB HOSIERY,105548060_BD,1020394898,nt_product
Ladies long T shirt,157881,Legacy Boutiques,https://static-01.daraz.com.bd/p/eb2eac182722387ad26bf5daffc79528.jpg,True,0,184238270,Bangladesh,,184238270,299.00,৳ 299,//www.daraz.com.bd/products/-i184238270-s1128993868.html?search=1,null,0,3,4410,Legacy Boutiques,184238270_BD,1128993868,nt_product
Soft & Comfortable White Color 12 Hand Saree for Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/b5a635dffb046bc7755a7d6c23c195a9.jpg,True,0,181514814,Bangladesh,,181514814,499.00,৳ 499,//www.daraz.com.bd/products/soft-comfortable-white-color-12-hand-saree-for-women-from-tangail-i181514814-s1255029459.html?search=1,null,0,2,700506384152,Tangail Tant Saree (TAN),181514814_BD,1255029459,nt_product
Sky Blue Reshom Jamdani Saree With Blouse Piece For Women (from Tangail),121161621,NCB,https://static-01.daraz.com.bd/p/e6c3186e0784f8099b6e44d56baa1d2b.jpg,True,0,126649274,Bangladesh,,126649274,1250,"৳ 1,250",//www.daraz.com.bd/products/sky-blue-reshom-jamdani-saree-with-blouse-piece-for-women-from-tangail-i126649274-s1046712819.html?search=1,null,0,1,1043913,NETAI CHANDRA BASAK (NCB),126649274_BD,1046712819,nt_product
Women denim dress causal long dress fashion party dress Jean dresses blue,121242478,GOOD-CHOICE,https://static-01.daraz.com.bd/p/8131de86b01763227e5982191042f2c5.jpg,True,0,192966596,Bangladesh,,192966596,699.00,৳ 699,//www.daraz.com.bd/products/-i192966596-s1139743380.html?search=1,null,0,5,700505040133,GOOD-CHOICE,192966596_BD,1139743380,nt_product
MultiColor Soft Cotton Batik Saree for Women,121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/02bfc3a07d2671b5ba4b56be6eb1e29d.jpg,True,0,182825822,Bangladesh,,182825822,1099.00,"৳ 1,099",//www.daraz.com.bd/products/-i182825822-s1126809194.html?search=1,null,0,8,1036586,MONI TRADERS (TAN),182825822_BD,1126809194,nt_product
Multicolor Cotton Saree with Blouse Piece for Women (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/0042e459c2aa816d59efccea9942abaf.jpg,True,0,127300845,Bangladesh,,127300845,899.00,৳ 899,//www.daraz.com.bd/products/multicolor-cotton-saree-with-blouse-piece-for-women-from-tangail-i127300845-s1047306251.html?search=1,null,0,2,1036586,MONI TRADERS (TAN),127300845_BD,1047306251,nt_product
Women's Push-up Bikini Set Beach Swimsuit Rhinestone Swimwear Bathing Suit Gift,124465260,Sunnyheart,https://static-01.daraz.com.bd/p/8813b808c5d37fad1c566d63b42de4cc.jpg,True,0,196437181,China,,196437181,700.00,৳ 700,//www.daraz.com.bd/products/-i196437181-s1142802885.html?search=1,null,0,1,700508628148,Sunnyheart,196437181_BD,1142802885,nt_product
Multi-colour Half Silk Cut Work Saree for Women,39704,No Brand,https://static-01.daraz.com.bd/p/a6a626546d69670389ced1747111492d.jpg,True,0,191394220,Bangladesh,,191394220,999.00,৳ 999,//www.daraz.com.bd/products/-i191394220-s1138426714.html?search=1,null,0,2,700507350116,Usha Fashion,191394220_BD,1138426714,nt_product
Racerback Ribbed Tank Top in Khaki,124042640,Gorur Ghash,https://static-01.daraz.com.bd/p/06004e15fa5d5a055affb0ee109d693c.jpg,True,0,257513032,Bangladesh,,257513032,500.00,৳ 500,//www.daraz.com.bd/products/-i257513032-s1207728648.html?search=1,null,0,2,700509285089,Gorur Ghash,257513032_BD,1207728648,nt_product
New Stylish Chiffon Georgette Gown For Women New Exclusive Products,126180,MIRROR,https://static-01.daraz.com.bd/p/6fd43bb519d608caf961ca021574c328.jpg,True,0,261569967,Bangladesh,,261569967,1790.00,"৳ 1,790",//www.daraz.com.bd/products/-i261569967-s1223044501.html?search=1,null,0,1,5611,Mirror,261569967_BD,1223044501,nt_product
Unstitched Half Silk Hand Work Salwar Kamiz Made By Tant,121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/6f12a38ef9377647de6cddbb951677d7.jpg,True,0,130454444,Bangladesh,,130454444,1999.00,"৳ 1,999",//www.daraz.com.bd/products/-i130454444-s1050368855.html?search=1,null,0,3,1036586,MONI TRADERS (TAN),130454444_BD,1050368855,nt_product
IELGY Women's pants loose long versatile Korean version high waist blue casual fashionable denim,123818419,IELGY,https://static-01.daraz.com.bd/p/ec6f125f2f98e0d4f3ac86bbc2a28c17.jpg,True,0,184826334,China,,184826334,1900.00,"৳ 1,900",//www.daraz.com.bd/products/ielgy-i184826334-s1130055954.html?search=1,null,0,1,700508496307,IELGY,184826334_BD,1130055954,nt_product
Multicolor Cotton Saree for Women,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/0fe01540c52966ffd5a1a10b1cd77dd5.jpg,True,0,178300143,Bangladesh,,178300143,699,৳ 699,//www.daraz.com.bd/products/boishak-special-white-color-skin-print-coton-saree-for-women-i178300143-s1118700091.html?search=1,null,0,1,700506384152,Tangail Tant Saree (TAN),178300143_BD,1118700091,nt_product
Cotton Batik Print Saree with Blouse Piece for Women (from Tangail),123450273,Usha Fashion,https://static-01.daraz.com.bd/p/79713fdf16365baaa3c140ed8eeab1b0.jpg,True,0,249280974,Bangladesh,,249280974,1099.00,"৳ 1,099",//www.daraz.com.bd/products/cotton-batik-print-saree-with-blouse-piece-for-women-from-tangail-i249280974-s1195633999.html?search=1,null,0,2,700507350116,Usha Fashion,249280974_BD,1195633999,nt_product
Multi Color Half Silk Saree With Running Blouse Piece For Women - Sharee For Women (from Tangail),39704,No Brand,https://static-01.daraz.com.bd/p/e0a8d9cb4203fe452fafbb84758f8d21.jpg,True,0,239657736,Bangladesh,,239657736,699.00,৳ 699,//www.daraz.com.bd/products/multi-color-half-silk-saree-with-running-blouse-piece-for-women-sharee-for-women-from-tangail-i239657736-s1183035363.html?search=1,null,0,1,700507350116,Usha Fashion,239657736_BD,1183035363,nt_product
Swapon's World's Premium Winter Hoodies for Women - 24041H,154442,Swapon's World,https://static-01.daraz.com.bd/p/a958aabde6c76ab1f33d6b8814deb933.jpg,True,0,287306290,Bangladesh,,287306290,740.00,৳ 740,//www.daraz.com.bd/products/swapons-worlds-premium-winter-hoodies-for-women-24041h-i287306290-s1286647766.html?search=1,null,0,2,373,Swapon's World,287306290_BD,1286647766,nt_product
Multi Colour Mix Moslin Jamdani Saree for Women (from Tangail),121161621,NCB,https://static-01.daraz.com.bd/p/mdc/b3a80f1aba274e808725201884973302.jpg,True,0,167456939,Bangladesh,,167456939,999,৳ 999,//www.daraz.com.bd/products/multi-colour-mix-moslin-jamdani-saree-for-women-from-tangail-i167456939-s1101204531.html?search=1,null,0,3,1043913,NETAI CHANDRA BASAK (NCB),167456939_BD,1101204531,nt_product
Ladies long T shirt,157881,Legacy Boutiques,https://static-01.daraz.com.bd/p/ae79b4cc7ef45f8489019475b83e2192.jpg,True,0,184236524,Bangladesh,,184236524,280,৳ 280,//www.daraz.com.bd/products/-i184236524-s1129004817.html?search=1,null,0,12,4410,Legacy Boutiques,184236524_BD,1129004817,nt_product
Elegant Ladies Winter Jacket & Coats For Women,156088,Aynaghor,https://static-01.daraz.com.bd/p/c2d8c823152104cf09091f63e6270fbc.jpg,True,0,208496092,Bangladesh,,208496092,899.00,৳ 899,//www.daraz.com.bd/products/elegant-ladies-winter-jacket-coats-for-women-i208496092-s1158736764.html?search=1,null,0,8,2626,Ayna Ghor Ltd.,208496092_BD,1158736764,nt_product
Semi Stitched Georgette embroidery work Free Size Designer -salwar kamiz for woman,200149,Ahelia,https://static-01.daraz.com.bd/p/3c4e52cd5aba091cb11eb7b10a327d97.jpg,True,0,223049532,Bangladesh,,223049532,2244.00,"৳ 2,244",//www.daraz.com.bd/products/-i223049532-s1311900950.html?search=1,null,0,1,1020485,Ahelia,223049532_BD,1311900950,nt_product
Red color Muslin Silk Hand Print 12 Hand Saree for Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/99603a1065f6b3f2cdfd155e6a67670d.jpg,True,0,222780781,Bangladesh,,222780781,799,৳ 799,//www.daraz.com.bd/products/red-color-muslin-silk-hand-print-12-hand-saree-for-women-from-tangail-i222780781-s1169074030.html?search=1,null,0,1,700506384152,Tangail Tant Saree (TAN),222780781_BD,1169074030,nt_product
অরবিট কালামকার সুতির আনস্টিচড সালোয়ার কামিজ দুপাট্টা-3 পিস -  Dress For Girls,123563256,ORBIT TEX,https://static-01.daraz.com.bd/p/60e7c9c77fb6bf831cb12ea35f733975.jpg,True,0,208465543,Bangladesh,,208465543,1789.00,"৳ 1,789",//www.daraz.com.bd/products/3-dress-for-girls-i208465543-s1158708590.html?search=1,null,0,1,700508001139,Orbit Processing Mills Pvt. Ltd.,208465543_BD,1158708590,nt_product
Dark Blue Color Cotton Trouser For Women And Girls,193654,Fashion Park,https://static-01.daraz.com.bd/p/68f38b03133ac9769a6f4d04bd834c82.jpg,True,0,172934586,Bangladesh,,172934586,350.00,৳ 350,//www.daraz.com.bd/products/-i172934586-s1138418976.html?search=1,null,0,2,2002,Fashion Park,172934586_BD,1138418976,nt_product
Unstitched Silk Hand Work Salwar Kameez (Made By Tant) (from Tangail),121128463,Sitanath Ranjit Basak (TAN),https://static-01.daraz.com.bd/p/e977f9489d440f33cca111784c0ea906.jpg,True,0,132076904,Bangladesh,,132076904,2499.00,"৳ 2,499",//www.daraz.com.bd/products/unstitched-silk-hand-work-salwar-kameez-made-by-tant-from-tangail-i132076904-s1052806715.html?search=1,null,0,4,1037361,Sitanath Ranjit Basak (TAN),132076904_BD,1052806715,nt_product
Pohela Boishak Special White & Red Combnation Color  12 Hand Print Cotton  Saree For Women,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/300070e49c1f59976eddcd0da97affc3.jpg,True,0,206499809,Bangladesh,,206499809,699,৳ 699,//www.daraz.com.bd/products/12-i206499809-s1155723910.html?search=1,null,0,1,700506384152,Tangail Tant Saree (TAN),206499809_BD,1155723910,nt_product
Cotton Premium Long Socks for Women by MB Hosiery,156202,MB HOSIERY,https://static-01.daraz.com.bd/p/d99e9a261623b152d51ce998ab6d6126.jpg,True,0,105548128,Bangladesh,,105548128,199.00,৳ 199,//www.daraz.com.bd/products/cotton-premium-long-socks-for-women-by-mb-hosiery-i105548128-s1020402846.html?search=1,null,0,6,2747,MB HOSIERY,105548128_BD,1020402846,nt_product
Multi Colour Minakari Moslin Jamdani Saree for Women,121161621,NCB,https://static-01.daraz.com.bd/p/7bea6b03b12cd965a4db25b6a81a12ad.jpg,True,0,223398967,Bangladesh,,223398967,1299,"৳ 1,299",//www.daraz.com.bd/products/-i223398967-s1169462623.html?search=1,null,0,3,1043913,NETAI CHANDRA BASAK (NCB),223398967_BD,1169462623,nt_product
Blue Color Full Body Work Katan Silk Saree   for Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/22f4db04aee7355c5e8a9b982de8016e.jpg,True,0,177646336,Bangladesh,,177646336,1070,"৳ 1,070",//www.daraz.com.bd/products/blue-color-full-body-work-katan-silk-saree-for-women-from-tangail-i177646336-s1117648267.html?search=1,null,0,6,700506384152,Tangail Tant Saree (TAN),177646336_BD,1117648267,nt_product
অরবিট কালামকার সুতির আনস্টিচড সালোয়ার কামিজ দুপাট্টা-3 পিস,123563256,ORBIT TEX,https://static-01.daraz.com.bd/p/b2a91fae86848bc538ab2f8138efaab9.jpg,True,0,208459556,Bangladesh,,208459556,1789.00,"৳ 1,789",//www.daraz.com.bd/products/3-i208459556-s1158711003.html?search=1,null,0,1,700508001139,Orbit Processing Mills Pvt. Ltd.,208459556_BD,1158711003,nt_product
Special Block Print Off White Pure Cotton Saree For Woman,157522,Alvina,https://static-01.daraz.com.bd/p/9614faa83639d41c8f63d20003997386.jpg,True,0,131936571,Bangladesh,,131936571,790.00,৳ 790,//www.daraz.com.bd/products/-i131936571-s1052548728.html?search=1,null,0,1,4009,Alvina's Fashion World,131936571_BD,1052548728,nt_product
